"group_date_id","Event_date","Event_group","involvement","IsProtest","preannounced","public_invitation","disruption","violence","symbolic","arrests","location_target","Event_name","headcount","action_freetext","location_freetext","date_preannounced","n_tweets_about_event_day","n_tweets_about_event_day_weighted","n_articles","n_articles_bm","n_articles_after","n_articles_bm_after","source_ind","source_express","source_guardian","source_dstar","source_mirror","source_sun","source_dm","source_metro","source_telegraph","source_times","source_ft","source_itv","source_four","source_bbc","bm_source_ind","bm_source_express","bm_source_guardian","bm_source_dstar","bm_source_mirror","bm_source_sun","bm_source_dm","bm_source_metro","bm_source_telegraph","bm_source_times","bm_source_ft","bm_source_itv","bm_source_four","bm_source_bbc","issue"
"NASUWT/2011-11-02","2011-11-02","NASUWT","Organised","Strike","Before event day","No","No","No","No","No","Other","redundancies","","strike action","Aldercar Community Language College, Derbyshire","2011-11-01",4,1.65368861750986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"CNDuk/2011-11-05","2011-11-05","CNDuk","Participated","Protest","Before event day","No","No","No","No","No","Public space","Occupy LSX rally","","rally","St Paul's","2011-11-03",2,1.67701202605826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"OccupyLondon/2011-11-05","2011-11-05","OccupyLondon","Organised","Protest","On day, before event","No","No","No","No","No","Public space","solidarity with Jarrow marchers","","march","Trafalgar Square, Birdcage Walk","2011-11-05",17,5.83730184985331,11,7,3,2,3,0,5,0,1,0,0,0,2,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,"pov"
"OccupyMCR/2011-11-05","2011-11-05","OccupyMCR","Organised","Protest","Before event day","Yes","Yes","No","Yes","No","Unknown","Reoccupyation","","occupation","Wetherspoons next to peace gardens","2011-10-29",14,4.99860089353151,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"climatecamp/2011-11-06","2011-11-06","climatecamp","Organised","Protest","Before event day","Yes","No","No","No","No","Embassy","No tar sands","","action","US embassy","2011-10-12",4,0.949277261272073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"OccupyLondon/2011-11-09","2011-11-09","OccupyLondon","Participated","Protest","Before event day","Yes","No","No","Yes","No","Public space","Student demo","","demonstration, teach out","Russell Square","2011-11-08",13,5.03205239786089,21,19,11,12,2,0,14,0,0,0,0,0,0,5,0,0,0,0,2,1,11,0,0,0,0,0,0,5,0,0,0,0,"pov"
"OccupyLondon/2011-11-12","2011-11-12","OccupyLondon","Organised","Protest","Before event day","Yes","No","No","No","No","Public space","Solidarity with Egyptian Revolution","","protest","","2011-11-03",25,6.60675173315665,17,15,6,7,5,0,9,0,0,0,0,0,2,1,0,0,0,0,5,0,6,0,0,0,0,0,3,1,0,0,0,0,"pov"
"OccupyLondon/2011-11-15","2011-11-15","OccupyLondon","Organised","Protest","After event","No","Yes","No","No","Yes","Other","solidarity Occupy wall street, oppose arrests in UK","","occupation, direct action","Paternoster Square, US embassy, Bishopsgate police station","2011-11-15",11,3.60650376946153,19,17,19,17,1,1,9,0,0,0,0,0,5,0,3,0,0,0,1,1,7,0,0,0,0,0,5,0,3,0,0,0,"pov"
"transheathrow/2011-11-17","2011-11-17","transheathrow","Organised","Protest","Before event day","Yes","No","No","No","No","Court","Defend Grow Heathrow, court solidarity","","sound system, banner, placards","Uxbridge county court","2011-11-11",12,2.62414609995361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"Ukuncut/2011-11-19","2011-11-19","Ukuncut","Participated","Protest","Before event day","Yes","No","No","No","No","Public space","Don't turn back time, women's rights","","march","Temple","2011-11-18",3,2.56908655166626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"NASUWT/2011-11-22","2011-11-22","NASUWT","Organised","Strike","Before event day","No","No","No","No","No","Other","oppose academies","","strike action","Shorefields Technology College, Liverpool","2011-11-16",3,2.1430392563343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"Ukuncut/2011-11-22","2011-11-22","Ukuncut","Organised","Protest","Before event day","Yes","No","No","Yes","No","Public space","oppose fuel poverty","","die in","Parliament Square","2011-11-21",2,1.6728767156601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"OccupyLondon/2011-11-26","2011-11-26","OccupyLondon","Organised","Protest","On day, before event","Yes","No","No","No","No","Embassy","Solidarity with Egyptian Revolution","","march","Egyptian embassy","2011-11-26",12,3.70803363600649,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pov"
"campaigncc/2011-11-28","2011-11-28","campaigncc","Organised","Protest","On day, before event","No","No","No","No","No","Unknown","against Koch brothers","","demonstration","","2011-11-28",1,0.827824413776398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2011-11-28","2011-11-28","GreenpeaceUK","Organised","Protest","After event","No","Yes","No","Yes","No","Political site","Oppose tar sands","<15","blockade, rebrand DfT department for Tar Sands, park car in front of entrance","DfT","2011-11-28",2,0.798980988562107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"GreenpeaceUK/2011-11-29","2011-11-29","GreenpeaceUK","Organised","Protest","After event","No","No","No","Yes","No","Unknown","Save the Amazon","","samba band, protest","","2011-11-29",1,0.870658278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"env"
"EISUnion, NASUWT, OccupyLondon, pcs_union, the_TUC, theRCN, Ukuncut, unisontheunion, unitetheunion/2011-11-30","2011-11-30","EISUnion, NASUWT, OccupyLondon, pcs_union, the_TUC, theRCN, Ukuncut, unisontheunion, unitetheunion","Organised, Organised, Participated, Organised, Organised, Organised, Participated, Organised, Organised","Both","Before event day","Yes","No","No","No","No","Public space","N30 strike","","strike, demonstration","","2011-10-07",162,81.59905847061,385,378,94,90,40,28,107,10,27,40,32,0,35,38,28,0,0,0,38,28,105,10,26,40,30,0,35,38,28,0,0,0,"pov"
